n_levels,seed,curve_id,curve_idx,vr_class,kind,ordinal,center_va,segment_rmse,segment_d1_rmse,segment_d2_rmse,extremum_position_error,extremum_amplitude_error,contrast_error
7,2,3,2,6.0,valley,3,59.0,0.11182572468284084,0.06859512343218248,0.062135748740266325,0.0,0.14312982559204102,0.022387266159057617
7,2,3,2,6.0,valley,4,71.0,0.10218525299899589,0.07161885283775145,0.07169005629197829,0.0,0.13416612148284912,0.022387266159057617
7,2,5,3,10.0,peak,1,34.0,0.11281803906905696,0.03282847885638218,0.015316724863573335,-0.5,0.11734205484390259,0.07030713558197021
7,2,5,3,10.0,peak,2,44.5,0.04485453216913356,0.027313245696340215,0.03348416116179972,-0.5,0.03200334310531616,0.07030713558197021
7,2,5,3,10.0,peak,3,56.0,0.04916884408276239,0.04613626874216038,0.04977346273695398,-0.5,-0.012253165245056152,0.07030713558197021
7,2,5,3,10.0,peak,4,67.5,0.05326115687651204,0.04233535875421256,0.04227703616114539,0.0,-0.023833870887756348,0.07030713558197021
7,2,5,3,10.0,valley,1,38.5,0.05205110666367808,0.030087170310566378,0.02721052993281845,-0.5,0.032254576683044434,0.07030713558197021
7,2,5,3,10.0,valley,2,50.0,0.11197571107675724,0.04756491099231672,0.041413373753824735,-0.5,0.12587618827819824,0.07030713558197021
7,2,5,3,10.0,valley,3,61.5,0.058676117700081666,0.057577161222625094,0.039070895553550304,-0.5,0.03407692909240723,0.07030713558197021
7,2,5,3,10.0,valley,4,73.0,0.05718345240038438,0.05786411921905287,0.04309988298428398,0.0,0.030020952224731445,0.07030713558197021
8,0,1,0,0.0,peak,1,42.5,0.020937033419436247,0.008051526345210286,0.017708536499009525,0.0,0.024930953979492188,0.036762744188308716
8,0,1,0,0.0,peak,2,53.0,0.0672819593545831,0.02462862701802142,0.025292401923880603,0.5,0.07820558547973633,0.036762744188308716
8,0,1,0,0.0,peak,3,64.0,0.09575681131619906,0.04844495873529996,0.033796920731489564,1.0,0.09800219535827637,0.036762744188308716
8,0,1,0,0.0,peak,4,75.5,0.07094190790016834,0.058521837314707156,0.03484419574254743,1.5,0.05416059494018555,0.036762744188308716
8,0,1,0,0.0,valley,1,44.0,0.017553513953303942,0.02746660997000296,0.021600417276631374,1.5,0.01080322265625,0.036762744188308716
8,0,1,0,0.0,valley,2,55.5,0.05954321913956806,0.056769493777191316,0.033805091717688335,1.5,0.06411170959472656,0.036762744188308716
8,0,1,0,0.0,valley,3,67.0,0.10608950057985289,0.07656733631655926,0.04649967747178785,2.5,0.11844229698181152,0.036762744188308716
8,0,2,1,4.0,peak,1,42.5,0.03209101501629162,0.026533599941344282,0.03415173674256121,-0.5,-0.025503039360046387,0.06334391981363297
8,0,2,1,4.0,peak,2,53.5,0.026398444366052303,0.024467379073967795,0.03417784439666783,0.0,0.009715557098388672,0.06334391981363297
8,0,2,1,4.0,peak,3,65.0,0.025398659620809328,0.019476522686998766,0.034900634681863725,0.0,0.03329014778137207,0.06334391981363297
8,0,2,1,4.0,peak,4,77.0,0.02394993376117008,0.02390487399079988,0.05062574116013919,0.0,-0.009704113006591797,0.06334391981363297
8,0,2,1,4.0,valley,1,35.5,0.03309622111214311,0.02360389382852313,0.023082458968241806,-0.5,-0.03224623203277588,0.06334391981363297
8,0,2,1,4.0,valley,2,46.5,0.05913518854158778,0.03846505743105142,0.03280061909200243,0.0,0.0598597526550293,0.06334391981363297
8,0,2,1,4.0,valley,3,58.0,0.06335384388268482,0.05095400663383817,0.04825354614426537,0.0,0.08493328094482422,0.06334391981363297
8,0,2,1,4.0,valley,4,69.5,0.06374700727775726,0.05658668780305927,0.05808758371967037,0.5,0.09074914455413818,0.06334391981363297
8,0,3,2,6.0,peak,1,32.5,0.03237549477770674,0.021638022568369223,0.011745375087663093,10.5,0.025787353515625,0.016690492630004883
