analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,selected_k,replicate,peak_window_radius,anchor_channel,anchor_energy_v,anchor_weight,matched_channel,energy_delta_v,matching_method
residual_bootstrap,replicate_028,4,1,4,13.849780082702637,0.13545913994312286,0.10890977084636688,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,28.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.11493873596191406,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_028,4,2,1,11.610086441040039,0.33425697684288025,0.10894987285137177,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,28.0,nan,1,11.500251770019531,0.3593961000442505,1,0.10983467102050781,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_028,4,2,2,11.834700584411621,0.38595953583717346,0.10894987285137177,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,28.0,nan,2,11.739255905151367,0.3961048126220703,2,0.0954446792602539,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_028,4,2,3,12.172530174255371,0.14472350478172302,0.10894987285137177,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,28.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.4211692810058594,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_028,4,2,4,13.845220565795898,0.13505998253822327,0.10894987285137177,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,28.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.11949825286865234,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,0,1,11.444028854370117,0.22453679144382477,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.05622291564941406,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,0,2,11.68745231628418,0.49127644300460815,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.0518035888671875,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,0,3,12.138647079467773,0.14611408114433289,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.45505237579345703,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,0,4,13.78201961517334,0.13807269930839539,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.18269920349121094,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,1,1,11.40783977508545,0.21253593266010284,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.09241199493408203,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,1,2,11.666935920715332,0.4903946816921234,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.07231998443603516,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,1,3,12.07800006866455,0.15755407512187958,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.5156993865966797,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,1,4,13.774477005004883,0.13951526582241058,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.19024181365966797,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,2,1,11.401240348815918,0.20868395268917084,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.09901142120361328,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,2,2,11.66259479522705,0.49416598677635193,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.0766611099243164,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,2,3,12.074470520019531,0.15740430355072021,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.5192289352416992,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_029,4,2,4,13.778177261352539,0.13974568247795105,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.18654155731201172,minimum_total_absolute_energy_delta
seed_jitter,original,4,0,1,11.500208854675293,0.35777148604393005,0.07728455364704132,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,-4.291534423828125e-05,minimum_total_absolute_energy_delta
seed_jitter,original,4,0,2,11.739882469177246,0.39830535650253296,0.07728455364704132,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.0006265640258789062,minimum_total_absolute_energy_delta
seed_jitter,original,4,0,3,12.597521781921387,0.08605432510375977,0.07728455364704132,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.00382232666015625,minimum_total_absolute_energy_delta
seed_jitter,original,4,0,4,13.972207069396973,0.1578688770532608,0.07728455364704132,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.007488250732421875,minimum_total_absolute_energy_delta
seed_jitter,original,4,1,1,11.499823570251465,0.3580983877182007,0.07738134115934373,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,-0.00042819976806640625,minimum_total_absolute_energy_delta
seed_jitter,original,4,1,2,11.739388465881348,0.3970112204551697,0.07738134115934373,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.00013256072998046875,minimum_total_absolute_energy_delta
seed_jitter,original,4,1,3,12.592716217041016,0.08592246472835541,0.07738134115934373,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,-0.0009832382202148438,minimum_total_absolute_energy_delta
seed_jitter,original,4,1,4,13.9651517868042,0.1589680016040802,0.07738134115934373,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.0004329681396484375,minimum_total_absolute_energy_delta
seed_jitter,original,4,2,1,11.500218391418457,0.35630571842193604,0.0772846631705761,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,-3.337860107421875e-05,minimum_total_absolute_energy_delta
seed_jitter,original,4,2,2,11.739982604980469,0.3990955650806427,0.0772846631705761,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.0007266998291015625,minimum_total_absolute_energy_delta
seed_jitter,original,4,2,3,12.598819732666016,0.08658327162265778,0.0772846631705761,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.005120277404785156,minimum_total_absolute_energy_delta
seed_jitter,original,4,2,4,13.973686218261719,0.1580154448747635,0.0772846631705761,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.008967399597167969,minimum_total_absolute_energy_delta
seed_jitter,original,4,3,1,11.500105857849121,0.35815924406051636,0.07732591703534127,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,-0.00014591217041015625,minimum_total_absolute_energy_delta
seed_jitter,original,4,3,2,11.739895820617676,0.39841628074645996,0.07732591703534127,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.0006399154663085938,minimum_total_absolute_energy_delta
seed_jitter,original,4,3,3,12.595125198364258,0.0860007107257843,0.07732591703534127,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.0014257431030273438,minimum_total_absolute_energy_delta
seed_jitter,original,4,3,4,13.963560104370117,0.1574237048625946,0.07732591703534127,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,-0.0011587142944335938,minimum_total_absolute_energy_delta
seed_jitter,original,4,4,1,11.500743865966797,0.35777848958969116,0.07732798084616661,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,0.000492095947265625,minimum_total_absolute_energy_delta
seed_jitter,original,4,4,2,11.739948272705078,0.3971204161643982,0.07732798084616661,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.0006923675537109375,minimum_total_absolute_energy_delta
seed_jitter,original,4,4,3,12.594579696655273,0.08627248555421829,0.07732798084616661,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.0008802413940429688,minimum_total_absolute_energy_delta
seed_jitter,original,4,4,4,13.967937469482422,0.15882855653762817,0.07732798084616661,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.0032186508178710938,minimum_total_absolute_energy_delta
seed_jitter,original,4,5,1,11.500509262084961,0.3546716570854187,0.07724831998348236,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_005/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,0.0002574920654296875,minimum_total_absolute_energy_delta
seed_jitter,original,4,5,2,11.739827156066895,0.40101358294487,0.07724831998348236,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_005/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.0005712509155273438,minimum_total_absolute_energy_delta
seed_jitter,original,4,5,3,12.597591400146484,0.08613267540931702,0.07724831998348236,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_005/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.0038919448852539062,minimum_total_absolute_energy_delta
seed_jitter,original,4,5,4,13.97208023071289,0.1581820547580719,0.07724831998348236,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_005/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.007361412048339844,minimum_total_absolute_energy_delta
seed_jitter,original,4,6,1,11.500797271728516,0.35679715871810913,0.07729164436459542,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_006/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,0.000545501708984375,minimum_total_absolute_energy_delta
seed_jitter,original,4,6,2,11.739025115966797,0.39955997467041016,0.07729164436459542,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_006/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,-0.0002307891845703125,minimum_total_absolute_energy_delta
seed_jitter,original,4,6,3,12.59471607208252,0.08645964413881302,0.07729164436459542,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_006/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.0010166168212890625,minimum_total_absolute_energy_delta
seed_jitter,original,4,6,4,13.965421676635742,0.15718327462673187,0.07729164436459542,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_006/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.0007028579711914062,minimum_total_absolute_energy_delta
seed_jitter,original,4,7,1,11.500360488891602,0.3573605716228485,0.07731679752469063,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_007/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,0.0001087188720703125,minimum_total_absolute_energy_delta
seed_jitter,original,4,7,2,11.739230155944824,0.398824006319046,0.07731679752469063,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_007/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,-2.574920654296875e-05,minimum_total_absolute_energy_delta
seed_jitter,original,4,7,3,12.593303680419922,0.08586188405752182,0.07731679752469063,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_007/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,-0.00039577484130859375,minimum_total_absolute_energy_delta
seed_jitter,original,4,7,4,13.965715408325195,0.15795359015464783,0.07731679752469063,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_007/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.0009965896606445312,minimum_total_absolute_energy_delta
seed_jitter,original,4,8,1,11.500022888183594,0.35689881443977356,0.07727434933185577,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_008/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,-0.0002288818359375,minimum_total_absolute_energy_delta
seed_jitter,original,4,8,2,11.739986419677734,0.3986298143863678,0.07727434933185577,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_008/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.0007305145263671875,minimum_total_absolute_energy_delta
seed_jitter,original,4,8,3,12.597636222839355,0.08581624180078506,0.07727434933185577,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_008/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.003936767578125,minimum_total_absolute_energy_delta
seed_jitter,original,4,8,4,13.97334098815918,0.15865518152713776,0.07727434933185577,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_008/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.008622169494628906,minimum_total_absolute_energy_delta
seed_jitter,original,4,9,1,11.500465393066406,0.3582424521446228,0.07725972682237625,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_009/full/scorecard.json,4,nan,nan,1,11.500251770019531,0.3593961000442505,1,0.000213623046875,minimum_total_absolute_energy_delta
seed_jitter,original,4,9,2,11.741161346435547,0.39803120493888855,0.07725972682237625,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_009/full/scorecard.json,4,nan,nan,2,11.739255905151367,0.3961048126220703,2,0.0019054412841796875,minimum_total_absolute_energy_delta
seed_jitter,original,4,9,3,12.596441268920898,0.08598045259714127,0.07725972682237625,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_009/full/scorecard.json,4,nan,nan,3,12.59369945526123,0.08622404932975769,3,0.0027418136596679688,minimum_total_absolute_energy_delta
seed_jitter,original,4,9,4,13.971101760864258,0.15774589776992798,0.07725972682237625,output/sensitivity/uncertainty/seed_jitter/original/fullscan/levels/L04/seeds/seed_009/full/scorecard.json,4,nan,nan,4,13.96471881866455,0.15827499330043793,4,0.006382942199707031,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,0,1,11.501424789428711,0.3617730736732483,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.0,1,11.500251770019531,0.3593961000442505,1,0.0011730194091796875,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,0,2,11.740620613098145,0.39303967356681824,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.0,2,11.739255905151367,0.3961048126220703,2,0.0013647079467773438,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,0,3,12.594405174255371,0.08699394017457962,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.0,3,12.59369945526123,0.08622404932975769,3,0.000705718994140625,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,0,4,13.964635848999023,0.15819327533245087,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.0,4,13.96471881866455,0.15827499330043793,4,-8.296966552734375e-05,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,1,1,11.501389503479004,0.358350545167923,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.0,1,11.500251770019531,0.3593961000442505,1,0.0011377334594726562,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,1,2,11.739967346191406,0.39446237683296204,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.0,2,11.739255905151367,0.3961048126220703,2,0.0007114410400390625,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,1,3,12.597432136535645,0.08735907822847366,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.0,3,12.59369945526123,0.08622404932975769,3,0.0037326812744140625,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,1,4,13.970937728881836,0.15982797741889954,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.0,4,13.96471881866455,0.15827499330043793,4,0.006218910217285156,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,2,1,11.501626014709473,0.360357403755188,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.0,1,11.500251770019531,0.3593961000442505,1,0.0013742446899414062,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,2,2,11.741067886352539,0.3941895663738251,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.0,2,11.739255905151367,0.3961048126220703,2,0.001811981201171875,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,2,3,12.598588943481445,0.08696996420621872,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.0,3,12.59369945526123,0.08622404932975769,3,0.004889488220214844,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,2,4,13.973665237426758,0.15848308801651,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.0,4,13.96471881866455,0.15827499330043793,4,0.008946418762207031,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,3,1,11.501477241516113,0.3596877455711365,0.07729820311069488,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,8,nan,1.0,1,11.500251770019531,0.3593961000442505,1,0.0012254714965820312,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,3,2,11.739991188049316,0.3955332636833191,0.07729820311069488,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,8,nan,1.0,2,11.739255905151367,0.3961048126220703,2,0.0007352828979492188,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,3,3,12.596307754516602,0.08696068078279495,0.07729820311069488,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,8,nan,1.0,3,12.59369945526123,0.08622404932975769,3,0.0026082992553710938,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,3,4,13.967769622802734,0.15781833231449127,0.07729820311069488,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,8,nan,1.0,4,13.96471881866455,0.15827499330043793,4,0.0030508041381835938,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,4,1,11.501983642578125,0.35866478085517883,0.07728586941957474,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,8,nan,1.0,1,11.500251770019531,0.3593961000442505,1,0.00173187255859375,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,4,2,11.7399320602417,0.39541497826576233,0.07728586941957474,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,8,nan,1.0,2,11.739255905151367,0.3961048126220703,2,0.0006761550903320312,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,4,3,12.59919548034668,0.08696373552083969,0.07728586941957474,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,8,nan,1.0,3,12.59369945526123,0.08622404932975769,3,0.005496025085449219,minimum_total_absolute_energy_delta
window_radius,radius_1p0,4,4,4,13.97450065612793,0.1589563935995102,0.07728586941957474,output/sensitivity/uncertainty/window_radius/radius_1p0/fullscan/levels/L04/seeds/seed_004/full/scorecard.json,8,nan,1.0,4,13.96471881866455,0.15827499330043793,4,0.009781837463378906,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,0,1,11.501424789428711,0.3617730736732483,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.25,1,11.500251770019531,0.3593961000442505,1,0.0011730194091796875,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,0,2,11.740620613098145,0.39303967356681824,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.25,2,11.739255905151367,0.3961048126220703,2,0.0013647079467773438,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,0,3,12.594405174255371,0.08699394017457962,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.25,3,12.59369945526123,0.08622404932975769,3,0.000705718994140625,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,0,4,13.964635848999023,0.15819327533245087,0.07734126299619674,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,nan,1.25,4,13.96471881866455,0.15827499330043793,4,-8.296966552734375e-05,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,1,1,11.501389503479004,0.358350545167923,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.25,1,11.500251770019531,0.3593961000442505,1,0.0011377334594726562,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,1,2,11.739967346191406,0.39446237683296204,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.25,2,11.739255905151367,0.3961048126220703,2,0.0007114410400390625,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,1,3,12.597432136535645,0.08735907822847366,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.25,3,12.59369945526123,0.08622404932975769,3,0.0037326812744140625,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,1,4,13.970937728881836,0.15982797741889954,0.07732628583908081,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,nan,1.25,4,13.96471881866455,0.15827499330043793,4,0.006218910217285156,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,2,1,11.501626014709473,0.360357403755188,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.25,1,11.500251770019531,0.3593961000442505,1,0.0013742446899414062,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,2,2,11.741067886352539,0.3941895663738251,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.25,2,11.739255905151367,0.3961048126220703,2,0.001811981201171875,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,2,3,12.598588943481445,0.08696996420621872,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.25,3,12.59369945526123,0.08622404932975769,3,0.004889488220214844,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,2,4,13.973665237426758,0.15848308801651,0.07727372497320176,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,nan,1.25,4,13.96471881866455,0.15827499330043793,4,0.008946418762207031,minimum_total_absolute_energy_delta
window_radius,radius_1p25,4,3,1,11.501477241516113,0.3596877455711365,0.07729820311069488,output/sensitivity/uncertainty/window_radius/radius_1p25/fullscan/levels/L04/seeds/seed_003/full/scorecard.json,8,nan,1.25,1,11.500251770019531,0.3593961000442505,1,0.0012254714965820312,minimum_total_absolute_energy_delta
