analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,prior_strength
prior_strength,prior_0x,6,3,6,14.393843650817871,0.08537057042121887,0.07744943797588348,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,6,4,1,11.447161674499512,0.14311636984348297,0.07744762152433396,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,6,4,2,11.68363094329834,0.509971022605896,0.07744762152433396,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,6,4,3,12.026469230651855,0.09568476676940918,0.07744762152433396,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,6,4,4,12.847784996032715,0.07956971228122711,0.07744762152433396,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,6,4,5,13.76522445678711,0.0862603709101677,0.07744762152433396,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,6,4,6,14.393978118896484,0.08539772778749466,0.07744762152433396,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,7,0,1,11.434423446655273,0.09637702256441116,0.07678957432508468,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,7,0,2,11.694708824157715,0.5541931986808777,0.07678957432508468,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,7,0,3,12.04576301574707,0.07738551497459412,0.07678957432508468,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,7,0,4,12.808992385864258,0.07005199044942856,0.07678957432508468,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,7,0,5,13.49450969696045,0.06552930176258087,0.07678957432508468,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,7,0,6,14.087579727172852,0.0857190415263176,0.07678957432508468,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,7,0,7,14.789581298828125,0.05074383318424225,0.07678957432508468,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,7,1,1,11.431294441223145,0.09540233761072159,0.07676455676555634,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,7,1,2,11.693473815917969,0.555615246295929,0.07676455676555634,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,7,1,3,12.044698715209961,0.07739287614822388,0.07676455676555634,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,7,1,4,12.807464599609375,0.0698729157447815,0.07676455676555634,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,0.0
