n_levels,seed,curve_id,curve_idx,vr_class,kind,ordinal,center_va,segment_rmse,segment_d1_rmse,segment_d2_rmse,extremum_position_error,extremum_amplitude_error,contrast_error
1,0,3,2,6.0,peak,3,54.0,0.02753148359450005,0.03482939780023981,0.06267076458918384,0.0,0.0477750301361084,0.011857986450195312
1,0,3,2,6.0,peak,4,66.0,0.028227345322503924,0.04682751270168595,0.10307206764186934,0.0,0.007091999053955078,0.011857986450195312
1,0,3,2,6.0,peak,5,77.5,0.05633857323950866,0.06376657304322157,0.10038825198514825,0.0,0.002648591995239258,0.011857986450195312
1,0,3,2,6.0,valley,1,36.5,0.054470018736546805,0.03753515623537505,0.03290635498134715,-1.0,-0.04503345489501953,0.011857986450195312
1,0,3,2,6.0,valley,2,47.5,0.05883865326374872,0.04601985889348135,0.05171143474273017,0.0,0.06938725709915161,0.011857986450195312
1,0,3,2,6.0,valley,3,59.0,0.11106389757222303,0.07215077168684414,0.06511438999576995,0.5,0.1477111577987671,0.011857986450195312
1,0,3,2,6.0,valley,4,71.0,0.09913114521124738,0.0712013816586691,0.07240541819263176,0.0,0.1353996992111206,0.011857986450195312
1,0,4,3,8.0,peak,1,33.0,0.05160372899645822,0.04504650140324126,0.01877082219430723,10.5,0.016346752643585205,0.012307167053222656
1,0,4,3,8.0,peak,2,43.5,0.06553589555319825,0.03793693159095102,0.06625084422854345,0.0,0.06964492797851562,0.012307167053222656
1,0,4,3,8.0,peak,3,55.0,0.03479947289693061,0.04484624361674678,0.0916501802593251,0.0,0.047016263008117676,0.012307167053222656
1,0,4,3,8.0,peak,4,66.5,0.03844739241718623,0.05216173141975463,0.08304632509602793,0.0,0.017351984977722168,0.012307167053222656
1,0,4,3,8.0,valley,1,37.0,0.04282572363113958,0.028406769291043063,0.019705062449974275,-0.5,-0.03549376130104065,0.012307167053222656
1,0,4,3,8.0,valley,2,48.5,0.048900606333789884,0.04543772783079067,0.06607920041168469,0.0,0.07964158058166504,0.012307167053222656
1,0,4,3,8.0,valley,3,60.0,0.08454931300518212,0.07831822407725503,0.09468370123145885,0.0,0.1156206727027893,0.012307167053222656
1,0,4,3,8.0,valley,4,72.0,0.07399260833507616,0.06615989960256866,0.07406235183690055,0.0,0.10998505353927612,0.012307167053222656
1,0,5,4,10.0,peak,1,34.0,0.09802082937629669,0.05708648047749972,0.017667586192700795,-1.0,0.07875317335128784,0.000954747200012207
1,0,5,4,10.0,peak,2,44.5,0.1182620206569263,0.04916373813739463,0.054911302644684364,-0.5,0.11846089363098145,0.000954747200012207
1,0,5,4,10.0,peak,3,56.0,0.06961419154664153,0.06006377813755643,0.10984575420511233,-0.5,0.06918585300445557,0.000954747200012207
1,0,5,4,10.0,peak,4,67.5,0.052960104063662534,0.06521508074362968,0.0967781373549322,0.0,0.026787400245666504,0.000954747200012207
1,0,5,4,10.0,valley,1,38.5,0.05611336543619437,0.049084276302044705,0.02746028067096369,-1.0,0.011932790279388428,0.000954747200012207
1,0,5,4,10.0,valley,2,50.0,0.06947076561704642,0.04016557991083737,0.035811224506992256,-0.5,0.0766812264919281,0.000954747200012207
1,0,5,4,10.0,valley,3,61.5,0.04210608477381063,0.04562265030558136,0.039703494078548306,-0.5,0.04631796479225159,0.000954747200012207
1,0,5,4,10.0,valley,4,73.0,0.08043571383667386,0.07162006031338189,0.050653475055771155,0.0,0.06695586442947388,0.000954747200012207
1,1,1,0,0.0,peak,1,42.5,0.044062871026389325,0.02558998344228604,0.015237587433060128,-0.5,0.04337668418884277,0.050919562578201294
1,1,1,0,0.0,peak,2,53.0,0.07962785905934402,0.03664748881763,0.04410203312757419,0.5,0.0933375358581543,0.050919562578201294
1,1,1,0,0.0,peak,3,64.0,0.0893349211915008,0.05871452673240816,0.044062617805394465,1.0,0.0976264476776123,0.050919562578201294
1,1,1,0,0.0,peak,4,75.5,0.07027040334412803,0.06462600028463347,0.05629802677025903,1.0,0.05928206443786621,0.050919562578201294
1,1,1,0,0.0,valley,1,44.0,0.03564111526217138,0.04147732924246151,0.015978837191097793,1.5,-0.0017050504684448242,0.050919562578201294
1,1,1,0,0.0,valley,2,55.5,0.06822154532352781,0.06195668283210905,0.0362858724010374,2.0,0.07340693473815918,0.050919562578201294
1,1,1,0,0.0,valley,3,67.0,0.09079742769880182,0.07627841972243415,0.04353214870322901,2.5,0.09800362586975098,0.050919562578201294
1,1,2,1,4.0,peak,1,42.5,0.0507041370260405,0.040164352363657306,0.036134821283581885,-0.5,0.020205974578857422,0.05582890659570694
1,1,2,1,4.0,peak,2,53.5,0.047132035461749155,0.0329905032401588,0.06047542192004916,0.0,0.04950237274169922,0.05582890659570694
1,1,2,1,4.0,peak,3,65.0,0.036923783425548834,0.041472526853252714,0.07722188016166515,0.0,0.04720330238342285,0.05582890659570694
1,1,2,1,4.0,peak,4,77.0,0.04307486713709492,0.04759717145874966,0.07047236908030159,-0.5,0.0007696151733398438,0.05582890659570694
1,1,2,1,4.0,valley,1,35.5,0.07122050627158642,0.0366294161954124,0.024377959964541916,-1.0,-0.07011514902114868,0.05582890659570694
1,1,2,1,4.0,valley,2,46.5,0.027621523122492875,0.02801880088098847,0.027982448177300744,0.0,0.019159674644470215,0.05582890659570694
1,1,2,1,4.0,valley,3,58.0,0.06639668485577384,0.05465115106220102,0.0512238485614363,0.0,0.09228658676147461,0.05582890659570694
1,1,2,1,4.0,valley,4,69.5,0.05807358079562089,0.053964041137265474,0.05751776554471571,0.5,0.0832362174987793,0.05582890659570694
1,1,3,2,6.0,peak,1,32.5,0.05239852494557577,0.04730767507562581,0.02342628879319547,10.0,-0.014917135238647461,0.011857986450195312
1,1,3,2,6.0,peak,2,43.0,0.049007269999033105,0.03923162315209003,0.05482651269126879,-0.5,0.029942750930786133,0.011857986450195312
1,1,3,2,6.0,peak,3,54.0,0.02753148359450005,0.03482939780023981,0.06267076458918384,0.0,0.0477750301361084,0.011857986450195312
1,1,3,2,6.0,peak,4,66.0,0.028227345322503924,0.04682751270168595,0.10307206764186934,0.0,0.007091999053955078,0.011857986450195312
1,1,3,2,6.0,peak,5,77.5,0.05633857323950866,0.06376657304322157,0.10038825198514825,0.0,0.002648591995239258,0.011857986450195312
1,1,3,2,6.0,valley,1,36.5,0.054470018736546805,0.03753515623537505,0.03290635498134715,-1.0,-0.04503345489501953,0.011857986450195312
1,1,3,2,6.0,valley,2,47.5,0.05883865326374872,0.04601985889348135,0.05171143474273017,0.0,0.06938725709915161,0.011857986450195312
1,1,3,2,6.0,valley,3,59.0,0.11106389757222303,0.07215077168684414,0.06511438999576995,0.5,0.1477111577987671,0.011857986450195312
1,1,3,2,6.0,valley,4,71.0,0.09913114521124738,0.0712013816586691,0.07240541819263176,0.0,0.1353996992111206,0.011857986450195312
1,1,4,3,8.0,peak,1,33.0,0.05160372899645822,0.04504650140324126,0.01877082219430723,10.5,0.016346752643585205,0.012307167053222656
1,1,4,3,8.0,peak,2,43.5,0.06553589555319825,0.03793693159095102,0.06625084422854345,0.0,0.06964492797851562,0.012307167053222656
1,1,4,3,8.0,peak,3,55.0,0.03479947289693061,0.04484624361674678,0.0916501802593251,0.0,0.047016263008117676,0.012307167053222656
1,1,4,3,8.0,peak,4,66.5,0.03844739241718623,0.05216173141975463,0.08304632509602793,0.0,0.017351984977722168,0.012307167053222656
1,1,4,3,8.0,valley,1,37.0,0.04282572363113958,0.028406769291043063,0.019705062449974275,-0.5,-0.03549376130104065,0.012307167053222656
1,1,4,3,8.0,valley,2,48.5,0.048900606333789884,0.04543772783079067,0.06607920041168469,0.0,0.07964158058166504,0.012307167053222656
1,1,4,3,8.0,valley,3,60.0,0.08454931300518212,0.07831822407725503,0.09468370123145885,0.0,0.1156206727027893,0.012307167053222656
1,1,4,3,8.0,valley,4,72.0,0.07399260833507616,0.06615989960256866,0.07406235183690055,0.0,0.10998505353927612,0.012307167053222656
1,1,5,4,10.0,peak,1,34.0,0.09802082937629669,0.05708648047749972,0.017667586192700795,-1.0,0.07875317335128784,0.000954747200012207
1,1,5,4,10.0,peak,2,44.5,0.1182620206569263,0.04916373813739463,0.054911302644684364,-0.5,0.11846089363098145,0.000954747200012207
1,1,5,4,10.0,peak,3,56.0,0.06961419154664153,0.06006377813755643,0.10984575420511233,-0.5,0.06918585300445557,0.000954747200012207
1,1,5,4,10.0,peak,4,67.5,0.052960104063662534,0.06521508074362968,0.0967781373549322,0.0,0.026787400245666504,0.000954747200012207
1,1,5,4,10.0,valley,1,38.5,0.05611336543619437,0.049084276302044705,0.02746028067096369,-1.0,0.011932790279388428,0.000954747200012207
1,1,5,4,10.0,valley,2,50.0,0.06947076561704642,0.04016557991083737,0.035811224506992256,-0.5,0.0766812264919281,0.000954747200012207
1,1,5,4,10.0,valley,3,61.5,0.04210608477381063,0.04562265030558136,0.039703494078548306,-0.5,0.04631796479225159,0.000954747200012207
1,1,5,4,10.0,valley,4,73.0,0.08043571383667386,0.07162006031338189,0.050653475055771155,0.0,0.06695586442947388,0.000954747200012207
1,2,1,0,0.0,peak,1,42.5,0.044062871026389325,0.02558998344228604,0.015237587433060128,-0.5,0.04337668418884277,0.050919562578201294
1,2,1,0,0.0,peak,2,53.0,0.07962785905934402,0.03664748881763,0.04410203312757419,0.5,0.0933375358581543,0.050919562578201294
1,2,1,0,0.0,peak,3,64.0,0.0893349211915008,0.05871452673240816,0.044062617805394465,1.0,0.0976264476776123,0.050919562578201294
1,2,1,0,0.0,peak,4,75.5,0.07027040334412803,0.06462600028463347,0.05629802677025903,1.0,0.05928206443786621,0.050919562578201294
1,2,1,0,0.0,valley,1,44.0,0.03564111526217138,0.04147732924246151,0.015978837191097793,1.5,-0.0017050504684448242,0.050919562578201294
1,2,1,0,0.0,valley,2,55.5,0.06822154532352781,0.06195668283210905,0.0362858724010374,2.0,0.07340693473815918,0.050919562578201294
1,2,1,0,0.0,valley,3,67.0,0.09079742769880182,0.07627841972243415,0.04353214870322901,2.5,0.09800362586975098,0.050919562578201294
1,2,2,1,4.0,peak,1,42.5,0.0507041370260405,0.040164352363657306,0.036134821283581885,-0.5,0.020205974578857422,0.05582890659570694
1,2,2,1,4.0,peak,2,53.5,0.047132035461749155,0.0329905032401588,0.06047542192004916,0.0,0.04950237274169922,0.05582890659570694
1,2,2,1,4.0,peak,3,65.0,0.036923783425548834,0.041472526853252714,0.07722188016166515,0.0,0.04720330238342285,0.05582890659570694
1,2,2,1,4.0,peak,4,77.0,0.04307486713709492,0.04759717145874966,0.07047236908030159,-0.5,0.0007696151733398438,0.05582890659570694
1,2,2,1,4.0,valley,1,35.5,0.07122050627158642,0.0366294161954124,0.024377959964541916,-1.0,-0.07011514902114868,0.05582890659570694
1,2,2,1,4.0,valley,2,46.5,0.027621523122492875,0.02801880088098847,0.027982448177300744,0.0,0.019159674644470215,0.05582890659570694
1,2,2,1,4.0,valley,3,58.0,0.06639668485577384,0.05465115106220102,0.0512238485614363,0.0,0.09228658676147461,0.05582890659570694
1,2,2,1,4.0,valley,4,69.5,0.05807358079562089,0.053964041137265474,0.05751776554471571,0.5,0.0832362174987793,0.05582890659570694
1,2,3,2,6.0,peak,1,32.5,0.05239852494557577,0.04730767507562581,0.02342628879319547,10.0,-0.014917135238647461,0.011857986450195312
1,2,3,2,6.0,peak,2,43.0,0.049007269999033105,0.03923162315209003,0.05482651269126879,-0.5,0.029942750930786133,0.011857986450195312
1,2,3,2,6.0,peak,3,54.0,0.02753148359450005,0.03482939780023981,0.06267076458918384,0.0,0.0477750301361084,0.011857986450195312
1,2,3,2,6.0,peak,4,66.0,0.028227345322503924,0.04682751270168595,0.10307206764186934,0.0,0.007091999053955078,0.011857986450195312
1,2,3,2,6.0,peak,5,77.5,0.05633857323950866,0.06376657304322157,0.10038825198514825,0.0,0.002648591995239258,0.011857986450195312
1,2,3,2,6.0,valley,1,36.5,0.054470018736546805,0.03753515623537505,0.03290635498134715,-1.0,-0.04503345489501953,0.011857986450195312
1,2,3,2,6.0,valley,2,47.5,0.05883865326374872,0.04601985889348135,0.05171143474273017,0.0,0.06938725709915161,0.011857986450195312
